vdc,ward,parcel_id,landuse
पिपरपाति जब्दी,6,534,कृषि क्षेत्र
पिपरपाति जब्दी,6,535,कृषि क्षेत्र
पिपरपाति जब्दी,6,536,कृषि क्षेत्र
पिपरपाति जब्दी,6,538,कृषि क्षेत्र
पिपरपाति जब्दी,6,540,कृषि क्षेत्र
पिपरपाति जब्दी,6,541,कृषि क्षेत्र
पिपरपाति जब्दी,6,542,कृषि क्षेत्र
पिपरपाति जब्दी,6,543,कृषि क्षेत्र
पिपरपाति जब्दी,6,545,कृषि क्षेत्र
पिपरपाति जब्दी,6,546,कृषि क्षेत्र
पिपरपाति जब्दी,6,547,कृषि क्षेत्र
पिपरपाति जब्दी,6,548,कृषि क्षेत्र
पिपरपाति जब्दी,6,552,कृषि क्षेत्र
पिपरपाति जब्दी,6,553,कृषि क्षेत्र
पिपरपाति जब्दी,6,573,कृषि क्षेत्र
पिपरपाति जब्दी,6,574,कृषि क्षेत्र
पिपरपाति जब्दी,6,577,आवासीय क्षेत्र
पिपरपाति जब्दी,6,578,आवासीय क्षेत्र
पिपरपाति जब्दी,6,579,कृषि क्षेत्र
पिपरपाति जब्दी,6,580,कृषि क्षेत्र
पिपरपाति जब्दी,6,581,कृषि क्षेत्र
पिपरपाति जब्दी,6,582,कृषि क्षेत्र
पिपरपाति जब्दी,6,586,कृषि क्षेत्र
पिपरपाति जब्दी,6,587,कृषि क्षेत्र
पिपरपाति जब्दी,6,592,कृषि क्षेत्र
पिपरपाति जब्दी,6,593,कृषि क्षेत्र
पिपरपाति जब्दी,6,597,कृषि क्षेत्र
पिपरपाति जब्दी,6,598,कृषि क्षेत्र
पिपरपाति जब्दी,6,599,कृषि क्षेत्र
पिपरपाति जब्दी,6,600,कृषि क्षेत्र
पिपरपाति जब्दी,6,625,कृषि क्षेत्र
पिपरपाति जब्दी,6,626,कृषि क्षेत्र
पिपरपाति जब्दी,6,671,कृषि क्षेत्र
पिपरपाति जब्दी,6,686,कृषि क्षेत्र
पिपरपाति जब्दी,6,687,कृषि क्षेत्र
पिपरपाति जब्दी,6,688,कृषि क्षेत्र
पिपरपाति जब्दी,6,689,कृषि क्षेत्र
पिपरपाति जब्दी,6,726,कृषि क्षेत्र
पिपरपाति जब्दी,6,727,कृषि क्षेत्र
पिपरपाति जब्दी,6,728,कृषि क्षेत्र
पिपरपाति जब्दी,6,729,कृषि क्षेत्र
पिपरपाति जब्दी,6,736,कृषि क्षेत्र
पिपरपाति जब्दी,6,739,कृषि क्षेत्र
पिपरपाति जब्दी,6,740,कृषि क्षेत्र
पिपरपाति जब्दी,6,741,कृषि क्षेत्र
पिपरपाति जब्दी,6,746,कृषि क्षेत्र
पिपरपाति जब्दी,6,747,कृषि क्षेत्र
पिपरपाति जब्दी,6,748,कृषि क्षेत्र
पिपरपाति जब्दी,6,749,कृषि क्षेत्र
पिपरपाति जब्दी,6,750,कृषि क्षेत्र
पिपरपाति जब्दी,6,751,कृषि क्षेत्र
पिपरपाति जब्दी,6,752,कृषि क्षेत्र
पिपरपाति जब्दी,6,753,कृषि क्षेत्र
पिपरपाति जब्दी,6,754,कृषि क्षेत्र
पिपरपाति जब्दी,6,755,कृषि क्षेत्र
पिपरपाति जब्दी,6,756,आवासीय क्षेत्र
पिपरपाति जब्दी,6,757,आवासीय क्षेत्र
पिपरपाति जब्दी,6,758,आवासीय क्षेत्र
पिपरपाति जब्दी,6,769,आवासीय क्षेत्र
पिपरपाति जब्दी,6,770,आवासीय क्षेत्र
पिपरपाति जब्दी,6,771,आवासीय क्षेत्र
पिपरपाति जब्दी,6,772,कृषि क्षेत्र
पिपरपाति जब्दी,6,773,आवासीय क्षेत्र
पिपरपाति जब्दी,6,774,आवासीय क्षेत्र
पिपरपाति जब्दी,6,775,आवासीय क्षेत्र
पिपरपाति जब्दी,6,776,आवासीय क्षेत्र
पिपरपाति जब्दी,6,783,कृषि क्षेत्र
पिपरपाति जब्दी,6,784,कृषि क्षेत्र
पिपरपाति जब्दी,6,806,कृषि क्षेत्र
पिपरपाति जब्दी,6,807,कृषि क्षेत्र
पिपरपाति जब्दी,6,808,कृषि क्षेत्र
पिपरपाति जब्दी,6,809,कृषि क्षेत्र
पिपरपाति जब्दी,6,812,आवासीय क्षेत्र
पिपरपाति जब्दी,6,813,कृषि क्षेत्र
पिपरपाति जब्दी,6,814,कृषि क्षेत्र
पिपरपाति जब्दी,6,825,आवासीय क्षेत्र
पिपरपाति जब्दी,6,826,आवासीय क्षेत्र
पिपरपाति जब्दी,6,835,कृषि क्षेत्र
पिपरपाति जब्दी,6,836,कृषि क्षेत्र
पिपरपाति जब्दी,6,842,कृषि क्षेत्र
पिपरपाति जब्दी,6,846,आवासीय क्षेत्र
पिपरपाति जब्दी,6,847,आवासीय क्षेत्र
पिपरपाति जब्दी,6,848,कृषि क्षेत्र
पिपरपाति जब्दी,6,849,कृषि क्षेत्र
पिपरपाति जब्दी,6,850,कृषि क्षेत्र
पिपरपाति जब्दी,6,851,कृषि क्षेत्र
पिपरपाति जब्दी,6,852,कृषि क्षेत्र
पिपरपाति जब्दी,6,857,कृषि क्षेत्र
पिपरपाति जब्दी,6,858,कृषि क्षेत्र
पिपरपाति जब्दी,6,862,कृषि क्षेत्र
पिपरपाति जब्दी,6,863,कृषि क्षेत्र
पिपरपाति जब्दी,6,864,कृषि क्षेत्र
पिपरपाति जब्दी,6,865,कृषि क्षेत्र
पिपरपाति जब्दी,6,866,कृषि क्षेत्र
पिपरपाति जब्दी,6,867,कृषि क्षेत्र
पिपरपाति जब्दी,6,868,कृषि क्षेत्र
पिपरपाति जब्दी,6,869,कृषि क्षेत्र
पिपरपाति जब्दी,6,870,कृषि क्षेत्र
पिपरपाति जब्दी,6,876,कृषि क्षेत्र
पिपरपाति जब्दी,6,877,कृषि क्षेत्र
पिपरपाति जब्दी,6,878,कृषि क्षेत्र
पिपरपाति जब्दी,6,879,कृषि क्षेत्र
पिपरपाति जब्दी,6,880,कृषि क्षेत्र
पिपरपाति जब्दी,6,881,कृषि क्षेत्र
पिपरपाति जब्दी,6,882,कृषि क्षेत्र
पिपरपाति जब्दी,6,887,आवासीय क्षेत्र
पिपरपाति जब्दी,6,888,आवासीय क्षेत्र
पिपरपाति जब्दी,6,890,कृषि क्षेत्र
पिपरपाति जब्दी,6,891,कृषि क्षेत्र
पिपरपाति जब्दी,6,895,कृषि क्षेत्र
पिपरपाति जब्दी,6,896,कृषि क्षेत्र
पिपरपाति जब्दी,6,897,कृषि क्षेत्र
पिपरपाति जब्दी,6,898,कृषि क्षेत्र
पिपरपाति जब्दी,6,901,कृषि क्षेत्र
पिपरपाति जब्दी,6,902,कृषि क्षेत्र
पिपरपाति जब्दी,6,903,कृषि क्षेत्र
पिपरपाति जब्दी,6,904,कृषि क्षेत्र
पिपरपाति जब्दी,6 गाउँ,1,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,2,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,3,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,4,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,5,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,6,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,7,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,10,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,11,सार्वजनिक उपयोगको क्षेत्र
पिपरपाति जब्दी,6 गाउँ,12,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,13,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,14,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,15,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,16,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,18,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,19,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,20,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,21,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,22,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,23,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,24,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,25,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,26,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,27,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,28,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,29,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,30,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,31,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,32,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,33,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,35,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,36,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,37,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,38,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,39,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,40,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,41,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,42,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,43,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,44,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,45,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,46,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,47,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,48,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,49,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,50,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,51,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,52,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,53,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,55,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,56,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,57,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,58,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,59,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,60,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,63,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,70,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,71,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,72,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,73,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,74,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,75,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,76,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,77,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,78,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,79,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,80,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,81,आवासीय क्षेत्र
पिपरपाति जब्दी,6 गाउँ,999999,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,0,सार्वजनिक उपयोगको क्षेत्र
पिपरपाति जब्दी,6 नहर,0,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,0,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,0,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,0,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,0,सार्वजनिक उपयोगको क्षेत्र
पिपरपाति जब्दी,6 नहर,26,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,30,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,57,सार्वजनिक उपयोगको क्षेत्र
पिपरपाति जब्दी,6 नहर,57,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,57,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,57,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,61,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,62,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,104,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,133,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,190,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,197,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,212,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,220,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,256,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,256,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,258,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,259,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,263,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,264,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,268,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,270,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,275,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,279,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,281,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,282,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,283,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,285,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,286,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,287,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,288,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,289,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,291,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,292,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,293,सार्वजनिक उपयोगको क्षेत्र
पिपरपाति जब्दी,6 नहर,294,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,336,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,337,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,362,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,363,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,365,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,366,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,388,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,420,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,434,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,436,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,437,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,463,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,464,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,465,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,466,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,508,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,509,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,567,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,583,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,601,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,606,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,607,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,623,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,627,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,629,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,630,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,646,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,648,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,649,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,651,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,652,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,654,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,656,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,661,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,664,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,665,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,667,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,668,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,670,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,707,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,709,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,710,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,712,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,713,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,714,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,715,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,716,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,717,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,742,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,743,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,744,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,745,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,759,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,760,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,761,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,762,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,763,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,764,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,787,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,788,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,789,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,790,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,791,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,792,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,815,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,816,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,817,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,818,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,819,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,820,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,821,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,822,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,823,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,824,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,831,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,832,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,833,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,834,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,843,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,844,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,845,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,854,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,855,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,883,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,885,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,886,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,892,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,893,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,894,आवासीय क्षेत्र
पिपरपाति जब्दी,6 नहर,899,कृषि क्षेत्र
पिपरपाति जब्दी,6 नहर,900,आवासीय क्षेत्र
पिपरपाति जब्दी,7,2,कृषि क्षेत्र
पिपरपाति जब्दी,7,3,कृषि क्षेत्र
पिपरपाति जब्दी,7,5,कृषि क्षेत्र
पिपरपाति जब्दी,7,6,कृषि क्षेत्र
पिपरपाति जब्दी,7,9,कृषि क्षेत्र
पिपरपाति जब्दी,7,10,कृषि क्षेत्र
पिपरपाति जब्दी,7,11,कृषि क्षेत्र
पिपरपाति जब्दी,7,12,कृषि क्षेत्र
पिपरपाति जब्दी,7,13,कृषि क्षेत्र
पिपरपाति जब्दी,7,15,कृषि क्षेत्र
पिपरपाति जब्दी,7,17,कृषि क्षेत्र
पिपरपाति जब्दी,7,18,कृषि क्षेत्र
पिपरपाति जब्दी,7,19,कृषि क्षेत्र
पिपरपाति जब्दी,7,21,कृषि क्षेत्र
पिपरपाति जब्दी,7,22,कृषि क्षेत्र
पिपरपाति जब्दी,7,23,कृषि क्षेत्र
पिपरपाति जब्दी,7,24,कृषि क्षेत्र
पिपरपाति जब्दी,7,25,कृषि क्षेत्र
पिपरपाति जब्दी,7,26,कृषि क्षेत्र
पिपरपाति जब्दी,7,27,कृषि क्षेत्र
पिपरपाति जब्दी,7,28,कृषि क्षेत्र
पिपरपाति जब्दी,7,30,कृषि क्षेत्र
पिपरपाति जब्दी,7,31,कृषि क्षेत्र
पिपरपाति जब्दी,7,32,कृषि क्षेत्र
पिपरपाति जब्दी,7,33,कृषि क्षेत्र
पिपरपाति जब्दी,7,34,कृषि क्षेत्र
पिपरपाति जब्दी,7,35,कृषि क्षेत्र
पिपरपाति जब्दी,7,37,कृषि क्षेत्र
पिपरपाति जब्दी,7,39,कृषि क्षेत्र
पिपरपाति जब्दी,7,40,कृषि क्षेत्र
पिपरपाति जब्दी,7,44,आवासीय क्षेत्र
पिपरपाति जब्दी,7,45,आवासीय क्षेत्र
पिपरपाति जब्दी,7,46,कृषि क्षेत्र
पिपरपाति जब्दी,7,47,कृषि क्षेत्र
पिपरपाति जब्दी,7,49,कृषि क्षेत्र
पिपरपाति जब्दी,7,50,कृषि क्षेत्र
पिपरपाति जब्दी,7,51,कृषि क्षेत्र
पिपरपाति जब्दी,7,52,कृषि क्षेत्र
पिपरपाति जब्दी,7,54,कृषि क्षेत्र
पिपरपाति जब्दी,7,57,कृषि क्षेत्र
पिपरपाति जब्दी,7,58,कृषि क्षेत्र
पिपरपाति जब्दी,7,60,कृषि क्षेत्र
पिपरपाति जब्दी,7,64,कृषि क्षेत्र
पिपरपाति जब्दी,7,66,कृषि क्षेत्र
पिपरपाति जब्दी,7,67,कृषि क्षेत्र
पिपरपाति जब्दी,7,68,कृषि क्षेत्र
पिपरपाति जब्दी,7,69,कृषि क्षेत्र
पिपरपाति जब्दी,7,70,कृषि क्षेत्र
पिपरपाति जब्दी,7,71,कृषि क्षेत्र
पिपरपाति जब्दी,7,74,कृषि क्षेत्र
पिपरपाति जब्दी,7,75,कृषि क्षेत्र
पिपरपाति जब्दी,7,76,आवासीय क्षेत्र
पिपरपाति जब्दी,7,77,कृषि क्षेत्र
पिपरपाति जब्दी,7,78,आवासीय क्षेत्र
पिपरपाति जब्दी,7,79,आवासीय क्षेत्र
पिपरपाति जब्दी,7,80,कृषि क्षेत्र
पिपरपाति जब्दी,7,81,आवासीय क्षेत्र
पिपरपाति जब्दी,7,82,आवासीय क्षेत्र
पिपरपाति जब्दी,7,83,आवासीय क्षेत्र
पिपरपाति जब्दी,7,84,आवासीय क्षेत्र
पिपरपाति जब्दी,7,85,आवासीय क्षेत्र
पिपरपाति जब्दी,7,86,आवासीय क्षेत्र
पिपरपाति जब्दी,7,87,आवासीय क्षेत्र
पिपरपाति जब्दी,7,90,कृषि क्षेत्र
पिपरपाति जब्दी,7,91,कृषि क्षेत्र
पिपरपाति जब्दी,7,92,कृषि क्षेत्र
पिपरपाति जब्दी,7,93,कृषि क्षेत्र
पिपरपाति जब्दी,7,94,कृषि क्षेत्र
पिपरपाति जब्दी,7,95,कृषि क्षेत्र
पिपरपाति जब्दी,7,96,कृषि क्षेत्र
पिपरपाति जब्दी,7,97,कृषि क्षेत्र
पिपरपाति जब्दी,7,98,कृषि क्षेत्र
पिपरपाति जब्दी,7,99,आवासीय क्षेत्र
पिपरपाति जब्दी,7,100,आवासीय क्षेत्र
पिपरपाति जब्दी,7,103,आवासीय क्षेत्र
पिपरपाति जब्दी,7,104,आवासीय क्षेत्र
पिपरपाति जब्दी,7,105,आवासीय क्षेत्र
पिपरपाति जब्दी,7,107,आवासीय क्षेत्र
पिपरपाति जब्दी,7,109,आवासीय क्षेत्र
पिपरपाति जब्दी,7,114,कृषि क्षेत्र
पिपरपाति जब्दी,7,118,कृषि क्षेत्र
पिपरपाति जब्दी,7,124,कृषि क्षेत्र
पिपरपाति जब्दी,7,125,कृषि क्षेत्र
पिपरपाति जब्दी,7,126,कृषि क्षेत्र
पिपरपाति जब्दी,7,127,कृषि क्षेत्र
पिपरपाति जब्दी,7,128,कृषि क्षेत्र
पिपरपाति जब्दी,7,129,कृषि क्षेत्र
पिपरपाति जब्दी,7,130,कृषि क्षेत्र
पिपरपाति जब्दी,7,134,कृषि क्षेत्र
पिपरपाति जब्दी,7,137,कृषि क्षेत्र
पिपरपाति जब्दी,7,138,कृषि क्षेत्र
पिपरपाति जब्दी,7,140,कृषि क्षेत्र
पिपरपाति जब्दी,7,142,कृषि क्षेत्र
पिपरपाति जब्दी,7,145,कृषि क्षेत्र
पिपरपाति जब्दी,7,146,कृषि क्षेत्र
पिपरपाति जब्दी,7,147,आवासीय क्षेत्र
पिपरपाति जब्दी,7,148,आवासीय क्षेत्र
पिपरपाति जब्दी,7,149,आवासीय क्षेत्र
पिपरपाति जब्दी,7,150,आवासीय क्षेत्र
पिपरपाति जब्दी,7,151,आवासीय क्षेत्र
पिपरपाति जब्दी,7,152,कृषि क्षेत्र
पिपरपाति जब्दी,7,153,कृषि क्षेत्र
पिपरपाति जब्दी,7,154,कृषि क्षेत्र
पिपरपाति जब्दी,7,155,कृषि क्षेत्र
पिपरपाति जब्दी,7,156,कृषि क्षेत्र
पिपरपाति जब्दी,7,157,कृषि क्षेत्र
पिपरपाति जब्दी,7,158,कृषि क्षेत्र
पिपरपाति जब्दी,7,159,कृषि क्षेत्र
पिपरपाति जब्दी,7,180,कृषि क्षेत्र
पिपरपाति जब्दी,7,182,आवासीय क्षेत्र
पिपरपाति जब्दी,7,183,कृषि क्षेत्र
पिपरपाति जब्दी,7,184,कृषि क्षेत्र
पिपरपाति जब्दी,7,186,कृषि क्षेत्र
पिपरपाति जब्दी,7,187,कृषि क्षेत्र
पिपरपाति जब्दी,7,193,कृषि क्षेत्र
पिपरपाति जब्दी,7,202,कृषि क्षेत्र
पिपरपाति जब्दी,7,203,कृषि क्षेत्र
पिपरपाति जब्दी,7,204,कृषि क्षेत्र
पिपरपाति जब्दी,7,206,कृषि क्षेत्र
पिपरपाति जब्दी,7,207,कृषि क्षेत्र
पिपरपाति जब्दी,7,211,कृषि क्षेत्र
